recorte,ano,mes,chuva_media_mm,mediana_mm,min_mm,max_mm,p90_mm,area_seca_pct,pixels
"Sub-bacia Madeira",1981,08,53.3,47.8,20.8,99.2,77.5,1.8,326
"Sub-bacia Madeira",1981,09,79.4,78.8,61.8,105.3,91.7,0.0,326
"Sub-bacia Madeira",1981,10,157.5,154.8,127.9,203.6,181.0,0.0,326
"Sub-bacia Madeira",1981,11,200.8,202.2,141.7,260.9,226.1,0.0,326
"Sub-bacia Madeira",1981,12,232.0,230.3,185.8,293.7,263.0,0.0,326
"Sub-bacia Madeira",1982,01,342.7,342.0,271.7,416.7,377.9,0.0,326
"Sub-bacia Madeira",1982,02,284.7,282.1,223.2,355.8,318.0,0.0,326
"Sub-bacia Madeira",1982,03,246.0,244.1,185.8,315.7,271.8,0.0,326
"Sub-bacia Madeira",1982,04,199.2,197.5,158.5,251.3,226.1,0.0,326
"Sub-bacia Madeira",1982,05,53.4,52.9,17.4,114.0,85.8,8.3,326
"Sub-bacia Madeira",1982,06,23.2,21.9,9.3,41.2,33.9,63.5,326
"Sub-bacia Madeira",1982,07,24.0,22.2,9.7,48.4,36.5,54.3,326
"Sub-bacia Madeira",1982,08,56.9,58.0,26.5,97.2,78.5,0.0,326
"Sub-bacia Madeira",1982,09,98.7,96.0,53.1,183.2,127.7,0.0,326
"Sub-bacia Madeira",1982,10,144.6,140.9,95.1,206.2,176.7,0.0,326
"Sub-bacia Madeira",1982,11,191.6,195.9,105.0,260.5,226.5,0.0,326
"Sub-bacia Madeira",1982,12,216.9,214.1,162.7,280.9,250.7,0.0,326
"Sub-bacia Madeira",1983,01,289.2,291.9,206.3,349.9,319.5,0.0,326
"Sub-bacia Madeira",1983,02,306.8,306.7,234.3,350.3,333.2,0.0,326
"Sub-bacia Madeira",1983,03,216.7,208.7,148.0,292.4,260.2,0.0,326
"Sub-bacia Madeira",1983,04,142.8,141.6,49.9,217.1,184.6,0.0,326
"Sub-bacia Madeira",1983,05,83.2,81.3,53.0,139.1,102.4,0.0,326
"Sub-bacia Madeira",1983,06,23.7,21.8,12.9,42.7,35.8,73.0,326
"Sub-bacia Madeira",1983,07,9.4,9.2,5.1,15.9,12.4,100.0,326
"Sub-bacia Madeira",1983,08,13.3,12.5,6.8,30.4,18.8,96.3,326
"Sub-bacia Madeira",1983,09,55.3,55.1,35.5,88.7,66.0,0.0,326
"Sub-bacia Madeira",1983,10,117.0,116.7,83.3,147.9,130.2,0.0,326
"Sub-bacia Madeira",1983,11,192.5,192.1,152.1,238.9,217.1,0.0,326
"Sub-bacia Madeira",1983,12,261.6,258.4,201.9,392.6,302.0,0.0,326
"Sub-bacia Madeira",1984,01,278.5,276.2,225.9,339.9,307.6,0.0,326
"Sub-bacia Madeira",1984,02,210.0,207.2,153.4,270.4,237.7,0.0,326
"Sub-bacia Madeira",1984,03,296.2,294.7,244.9,361.2,335.3,0.0,326
"Sub-bacia Madeira",1984,04,261.3,253.6,180.1,383.9,323.1,0.0,326
"Sub-bacia Madeira",1984,05,80.8,79.4,44.7,142.1,99.9,0.0,326
"Sub-bacia Madeira",1984,06,18.6,19.3,8.0,32.3,25.0,90.2,326
"Sub-bacia Madeira",1984,07,16.7,15.9,8.7,31.9,22.6,94.2,326
"Sub-bacia Madeira",1984,08,64.4,64.8,42.7,87.8,75.0,0.0,326
"Sub-bacia Madeira",1984,09,99.9,94.1,63.5,157.2,133.5,0.0,326
"Sub-bacia Madeira",1984,10,183.8,182.3,131.2,236.1,208.8,0.0,326
"Sub-bacia Madeira",1984,11,179.1,177.5,118.9,256.0,217.0,0.0,326
"Sub-bacia Madeira",1984,12,238.9,234.5,193.3,318.7,272.7,0.0,326
"Sub-bacia Madeira",1985,01,308.0,303.1,259.5,385.6,341.8,0.0,326
"Sub-bacia Madeira",1985,02,244.3,246.1,173.4,304.8,275.8,0.0,326
"Sub-bacia Madeira",1985,03,273.6,272.2,222.6,327.1,302.7,0.0,326
"Sub-bacia Madeira",1985,04,225.6,223.5,169.7,312.2,265.3,0.0,326
"Sub-bacia Madeira",1985,05,89.3,89.3,66.0,115.2,98.7,0.0,326
"Sub-bacia Madeira",1985,06,14.7,14.5,9.6,27.2,18.8,97.5,326
"Sub-bacia Madeira",1985,07,19.1,19.1,8.4,33.9,27.1,84.0,326
"Sub-bacia Madeira",1985,08,74.4,67.9,36.6,131.5,112.8,0.0,326
"Sub-bacia Madeira",1985,09,108.6,107.2,75.0,148.9,127.4,0.0,326
"Sub-bacia Madeira",1985,10,182.1,180.5,139.7,248.7,204.1,0.0,326
"Sub-bacia Madeira",1985,11,277.2,278.9,226.2,329.0,305.1,0.0,326
"Sub-bacia Madeira",1985,12,298.4,287.4,229.5,458.3,368.9,0.0,326
"Sub-bacia Madeira",1986,01,299.2,307.1,197.1,381.7,338.7,0.0,326
"Sub-bacia Madeira",1986,02,294.5,293.1,234.1,365.4,327.5,0.0,326
"Sub-bacia Madeira",1986,03,343.1,342.8,284.0,419.9,378.6,0.0,326
"Sub-bacia Madeira",1986,04,184.6,183.8,139.5,239.7,210.3,0.0,326
"Sub-bacia Madeira",1986,05,138.5,133.7,106.8,213.6,166.5,0.0,326
"Sub-bacia Madeira",1986,06,10.1,9.5,6.0,19.0,14.4,100.0,326
"Sub-bacia Madeira",1986,07,42.8,39.4,17.0,98.4,73.4,22.7,326
"Sub-bacia Madeira",1986,08,127.2,137.1,59.4,189.6,165.8,0.0,326
"Sub-bacia Madeira",1986,09,148.7,147.7,109.4,193.7,173.8,0.0,326
"Sub-bacia Madeira",1986,10,90.8,86.3,63.6,142.8,118.2,0.0,326
"Sub-bacia Madeira",1986,11,273.1,273.5,213.9,354.3,309.1,0.0,326
"Sub-bacia Madeira",1986,12,282.2,280.0,202.0,355.9,320.8,0.0,326
"Sub-bacia Madeira",1987,01,252.9,256.4,177.7,324.5,286.8,0.0,326
"Sub-bacia Madeira",1987,02,266.0,262.1,170.1,376.1,328.9,0.0,326
"Sub-bacia Madeira",1987,03,231.4,231.8,175.4,286.1,257.8,0.0,326
"Sub-bacia Madeira",1987,04,163.0,162.3,113.2,236.6,194.7,0.0,326
"Sub-bacia Madeira",1987,05,25.0,24.6,14.3,37.4,33.0,52.5,326
"Sub-bacia Madeira",1987,06,46.3,46.4,22.9,88.6,63.0,1.2,326
"Sub-bacia Madeira",1987,07,14.7,14.2,8.6,25.5,18.2,99.4,326
"Sub-bacia Madeira",1987,08,37.2,37.8,14.7,65.7,45.9,8.0,326
"Sub-bacia Madeira",1987,09,139.6,143.2,62.6,201.6,174.8,0.0,326
"Sub-bacia Madeira",1987,10,181.2,184.1,123.9,219.8,203.2,0.0,326
"Sub-bacia Madeira",1987,11,223.0,219.4,153.4,295.3,264.5,0.0,326
"Sub-bacia Madeira",1987,12,193.2,188.2,139.0,271.5,235.8,0.0,326
"Sub-bacia Madeira",1988,01,279.2,278.1,226.6,357.9,309.4,0.0,326
"Sub-bacia Madeira",1988,02,264.2,256.5,187.6,381.2,315.3,0.0,326
"Sub-bacia Madeira",1988,03,264.0,265.9,191.9,308.9,288.3,0.0,326
"Sub-bacia Madeira",1988,04,266.4,266.5,165.3,332.9,308.7,0.0,326
"Sub-bacia Madeira",1988,05,63.1,62.8,38.6,90.5,75.7,0.0,326
"Sub-bacia Madeira",1988,06,13.7,11.1,5.3,31.0,22.7,93.3,326
"Sub-bacia Madeira",1988,07,8.8,8.7,5.7,12.7,10.6,100.0,326
"Sub-bacia Madeira",1988,08,19.6,20.0,8.5,29.4,25.0,89.6,326
"Sub-bacia Madeira",1988,09,62.0,60.6,41.2,88.1,71.9,0.0,326
"Sub-bacia Madeira",1988,10,210.6,210.6,134.6,269.6,237.6,0.0,326
"Sub-bacia Madeira",1988,11,210.5,212.0,146.2,254.2,237.4,0.0,326
"Sub-bacia Madeira",1988,12,265.0,263.0,223.0,323.7,289.5,0.0,326
"Sub-bacia Madeira",1989,01,381.7,375.3,309.2,481.0,429.2,0.0,326
"Sub-bacia Madeira",1989,02,246.1,242.9,199.0,312.6,278.1,0.0,326
"Sub-bacia Madeira",1989,03,238.5,238.7,175.0,307.5,271.4,0.0,326
"Sub-bacia Madeira",1989,04,250.0,248.3,197.7,312.3,278.4,0.0,326
"Sub-bacia Madeira",1989,05,100.3,101.5,56.8,153.9,126.9,0.0,326
"Sub-bacia Madeira",1989,06,46.2,40.1,26.4,106.5,74.3,0.0,326
"Sub-bacia Madeira",1989,07,29.3,27.3,12.6,51.9,44.3,39.9,326
"Sub-bacia Madeira",1989,08,56.4,59.4,23.1,95.3,77.6,1.5,326
"Sub-bacia Madeira",1989,09,54.0,52.4,33.9,81.6,69.8,0.0,326
"Sub-bacia Madeira",1989,10,120.4,119.0,90.9,164.3,140.4,0.0,326
"Sub-bacia Madeira",1989,11,176.2,174.1,112.9,243.1,214.8,0.0,326
"Sub-bacia Madeira",1989,12,242.9,235.9,198.1,315.9,283.1,0.0,326
"Sub-bacia Madeira",1990,01,237.5,235.3,173.9,314.1,272.1,0.0,326
"Sub-bacia Madeira",1990,02,213.0,206.6,159.2,290.1,257.2,0.0,326
"Sub-bacia Madeira",1990,03,194.4,189.8,139.9,263.4,236.9,0.0,326
"Sub-bacia Madeira",1990,04,106.3,104.5,77.9,167.7,126.8,0.0,326
"Sub-bacia Madeira",1990,05,85.1,84.3,59.6,123.5,99.9,0.0,326
"Sub-bacia Madeira",1990,06,17.2,15.8,7.2,51.7,23.9,92.0,326
"Sub-bacia Madeira",1990,07,21.6,22.7,8.0,40.6,29.5,65.3,326
"Sub-bacia Madeira",1990,08,26.7,25.8,13.1,45.8,39.0,46.6,326
"Sub-bacia Madeira",1990,09,103.8,103.1,63.4,157.0,129.7,0.0,326
"Sub-bacia Madeira",1990,10,185.9,179.4,142.0,270.1,218.5,0.0,326
"Sub-bacia Madeira",1990,11,198.7,192.5,152.7,277.9,243.5,0.0,326
"Sub-bacia Madeira",1990,12,203.6,203.1,163.7,298.3,231.1,0.0,326
"Sub-bacia Madeira",1991,01,353.7,353.5,294.3,427.2,388.6,0.0,326
"Sub-bacia Madeira",1991,02,233.8,231.2,194.6,308.5,262.6,0.0,326
"Sub-bacia Madeira",1991,03,251.5,246.3,195.7,308.9,287.7,0.0,326
"Sub-bacia Madeira",1991,04,159.0,162.9,99.7,222.1,188.1,0.0,326
"Sub-bacia Madeira",1991,05,119.7,119.1,83.1,151.7,136.3,0.0,326
"Sub-bacia Madeira",1991,06,34.7,34.4,20.0,56.5,43.4,9.8,326
"Sub-bacia Madeira",1991,07,16.1,15.8,7.4,27.8,23.2,96.6,326
"Sub-bacia Madeira",1991,08,13.6,13.0,7.7,23.9,19.0,100.0,326
"Sub-bacia Madeira",1991,09,89.3,88.3,58.8,125.5,106.1,0.0,326
"Sub-bacia Madeira",1991,10,117.9,118.7,89.0,145.2,132.8,0.0,326
"Sub-bacia Madeira",1991,11,192.4,193.5,140.2,239.9,213.9,0.0,326
"Sub-bacia Madeira",1991,12,169.2,167.6,131.1,215.5,197.8,0.0,326
"Sub-bacia Madeira",1992,01,250.8,243.5,212.5,308.1,285.6,0.0,326
"Sub-bacia Madeira",1992,02,245.4,243.0,185.6,333.7,281.9,0.0,326
"Sub-bacia Madeira",1992,03,277.8,281.4,226.2,316.1,302.1,0.0,326
"Sub-bacia Madeira",1992,04,163.1,156.0,106.4,236.2,211.2,0.0,326
"Sub-bacia Madeira",1992,05,59.6,59.3,39.9,97.7,69.2,0.0,326
"Sub-bacia Madeira",1992,06,14.0,12.4,6.5,38.6,25.0,89.9,326
"Sub-bacia Madeira",1992,07,8.9,8.4,5.2,17.5,12.4,100.0,326
"Sub-bacia Madeira",1992,08,49.6,50.4,23.1,73.3,67.1,2.1,326
"Sub-bacia Madeira",1992,09,163.1,157.5,107.2,243.7,211.5,0.0,326
"Sub-bacia Madeira",1992,10,111.4,114.2,73.4,152.2,134.3,0.0,326
"Sub-bacia Madeira",1992,11,140.0,137.0,103.7,208.9,168.7,0.0,326
"Sub-bacia Madeira",1992,12,225.9,226.1,184.3,273.5,250.4,0.0,326
"Sub-bacia Madeira",1993,01,257.9,256.7,211.7,318.9,288.5,0.0,326
"Sub-bacia Madeira",1993,02,225.8,225.1,179.4,274.7,249.5,0.0,326
"Sub-bacia Madeira",1993,03,311.5,302.5,233.4,400.9,362.9,0.0,326
"Sub-bacia Madeira",1993,04,250.0,246.7,181.5,363.5,294.3,0.0,326
"Sub-bacia Madeira",1993,05,86.0,85.4,45.1,131.6,105.8,0.0,326
"Sub-bacia Madeira",1993,06,35.9,36.1,13.6,56.8,49.4,18.4,326
"Sub-bacia Madeira",1993,07,20.4,20.2,7.8,39.5,30.1,68.4,326
"Sub-bacia Madeira",1993,08,54.3,55.8,26.1,72.9,67.1,0.0,326
"Sub-bacia Madeira",1993,09,65.1,59.9,37.8,143.3,89.2,0.0,326
"Sub-bacia Madeira",1993,10,150.4,150.8,107.0,188.3,168.4,0.0,326
"Sub-bacia Madeira",1993,11,257.8,256.6,185.0,327.7,296.1,0.0,326
"Sub-bacia Madeira",1993,12,249.4,245.8,199.4,312.0,285.2,0.0,326
"Sub-bacia Madeira",1994,01,240.7,237.2,178.0,313.0,286.0,0.0,326
"Sub-bacia Madeira",1994,02,259.2,257.1,154.6,380.4,308.4,0.0,326
"Sub-bacia Madeira",1994,03,219.9,220.5,167.6,271.0,248.3,0.0,326
"Sub-bacia Madeira",1994,04,153.5,151.7,116.9,203.7,175.1,0.0,326
"Sub-bacia Madeira",1994,05,59.5,57.5,32.2,103.3,74.5,0.0,326
"Sub-bacia Madeira",1994,06,63.1,60.1,40.3,92.2,78.2,0.0,326
"Sub-bacia Madeira",1994,07,11.8,10.6,6.2,25.3,17.2,99.7,326
"Sub-bacia Madeira",1994,08,40.7,42.3,11.3,66.8,60.0,19.3,326
"Sub-bacia Madeira",1994,09,65.0,60.5,35.3,125.9,95.0,0.0,326
"Sub-bacia Madeira",1994,10,113.3,111.6,81.7,169.1,133.3,0.0,326
"Sub-bacia Madeira",1994,11,171.4,171.2,132.6,262.4,194.4,0.0,326
"Sub-bacia Madeira",1994,12,219.5,221.0,166.5,270.0,245.3,0.0,326
"Sub-bacia Madeira",1995,01,206.2,207.9,126.3,275.7,253.2,0.0,326
"Sub-bacia Madeira",1995,02,207.8,199.8,138.8,327.2,265.7,0.0,326
"Sub-bacia Madeira",1995,03,227.4,228.0,184.4,275.5,248.1,0.0,326
"Sub-bacia Madeira",1995,04,156.9,154.4,95.4,235.6,197.0,0.0,326
"Sub-bacia Madeira",1995,05,122.9,123.6,79.3,164.4,139.4,0.0,326
"Sub-bacia Madeira",1995,06,22.0,21.0,8.0,43.3,32.3,71.8,326
"Sub-bacia Madeira",1995,07,13.9,13.5,7.3,27.0,17.4,99.7,326
"Sub-bacia Madeira",1995,08,23.4,22.7,11.1,39.2,33.2,64.7,326
"Sub-bacia Madeira",1995,09,58.9,56.4,39.2,90.1,74.6,0.0,326
"Sub-bacia Madeira",1995,10,137.5,138.6,111.4,168.8,152.7,0.0,326
"Sub-bacia Madeira",1995,11,203.6,204.9,160.3,243.8,227.3,0.0,326
"Sub-bacia Madeira",1995,12,186.6,184.3,138.7,262.1,213.3,0.0,326
"Sub-bacia Madeira",1996,01,241.5,246.5,171.3,294.1,266.6,0.0,326
"Sub-bacia Madeira",1996,02,187.3,184.7,150.8,244.3,216.9,0.0,326
"Sub-bacia Madeira",1996,03,240.6,238.0,192.3,325.3,268.6,0.0,326
"Sub-bacia Madeira",1996,04,169.7,168.7,115.0,234.6,192.2,0.0,326
"Sub-bacia Madeira",1996,05,75.1,73.1,46.4,129.0,88.9,0.0,326
"Sub-bacia Madeira",1996,06,21.8,22.6,11.1,38.4,28.8,70.6,326
"Sub-bacia Madeira",1996,07,8.0,7.6,4.7,14.8,10.6,100.0,326
"Sub-bacia Madeira",1996,08,49.0,48.8,24.1,78.5,63.7,1.8,326
"Sub-bacia Madeira",1996,09,51.2,49.3,32.0,87.3,64.1,0.0,326
"Sub-bacia Madeira",1996,10,152.6,152.9,119.5,204.0,171.4,0.0,326
"Sub-bacia Madeira",1996,11,174.8,176.3,134.8,213.9,193.5,0.0,326
"Sub-bacia Madeira",1996,12,153.5,152.3,119.9,191.7,173.2,0.0,326
"Sub-bacia Madeira",1997,01,327.5,327.3,256.5,393.1,359.2,0.0,326
"Sub-bacia Madeira",1997,02,220.7,219.1,175.6,289.4,244.7,0.0,326
"Sub-bacia Madeira",1997,03,340.3,338.6,269.2,409.1,376.2,0.0,326
"Sub-bacia Madeira",1997,04,273.8,275.9,200.7,365.8,316.0,0.0,326
"Sub-bacia Madeira",1997,05,63.4,62.4,30.0,95.6,76.6,0.0,326
"Sub-bacia Madeira",1997,06,26.5,26.4,12.2,52.4,36.8,45.1,326
"Sub-bacia Madeira",1997,07,8.2,7.7,4.5,18.2,11.9,100.0,326
"Sub-bacia Madeira",1997,08,66.0,65.8,34.7,103.7,83.2,0.0,326
"Sub-bacia Madeira",1997,09,68.6,68.0,32.1,107.1,88.7,0.0,326
"Sub-bacia Madeira",1997,10,128.4,126.4,90.6,185.4,152.0,0.0,326
"Sub-bacia Madeira",1997,11,113.3,113.0,90.1,138.8,125.9,0.0,326
"Sub-bacia Madeira",1997,12,225.6,226.9,154.8,300.5,262.7,0.0,326
"Sub-bacia Madeira",1998,01,226.7,225.7,154.1,312.2,272.1,0.0,326
"Sub-bacia Madeira",1998,02,181.5,180.5,143.8,225.2,201.7,0.0,326
"Sub-bacia Madeira",1998,03,224.7,223.6,188.1,284.7,247.2,0.0,326
"Sub-bacia Madeira",1998,04,120.1,118.1,62.9,174.6,150.5,0.0,326
"Sub-bacia Madeira",1998,05,59.5,58.3,36.5,87.0,73.4,0.0,326
"Sub-bacia Madeira",1998,06,14.3,14.1,7.9,24.3,17.4,100.0,326
"Sub-bacia Madeira",1998,07,12.7,12.6,7.7,18.5,15.9,100.0,326
"Sub-bacia Madeira",1998,08,43.3,44.3,11.5,64.5,56.2,4.9,326
"Sub-bacia Madeira",1998,09,87.0,87.4,55.0,122.8,101.1,0.0,326
"Sub-bacia Madeira",1998,10,153.7,152.8,117.2,194.9,175.0,0.0,326
"Sub-bacia Madeira",1998,11,212.1,212.4,149.9,288.0,242.5,0.0,326
"Sub-bacia Madeira",1998,12,173.4,172.8,136.0,222.1,193.9,0.0,326
"Sub-bacia Madeira",1999,01,263.2,263.4,204.4,323.5,293.6,0.0,326
"Sub-bacia Madeira",1999,02,204.3,203.4,133.5,295.6,246.4,0.0,326
"Sub-bacia Madeira",1999,03,180.0,185.3,109.2,223.9,206.5,0.0,326
"Sub-bacia Madeira",1999,04,169.3,176.5,103.3,233.4,199.9,0.0,326
"Sub-bacia Madeira",1999,05,98.0,95.7,62.9,148.7,117.5,0.0,326
"Sub-bacia Madeira",1999,06,54.0,54.0,30.9,80.0,66.8,0.0,326
"Sub-bacia Madeira",1999,07,12.3,11.7,6.2,26.2,17.0,99.1,326
"Sub-bacia Madeira",1999,08,30.6,30.6,6.3,45.8,36.5,9.2,326
"Sub-bacia Madeira",1999,09,98.6,93.7,64.4,144.3,125.3,0.0,326
"Sub-bacia Madeira",1999,10,115.0,114.7,80.1,155.7,135.3,0.0,326
"Sub-bacia Madeira",1999,11,207.4,211.8,127.8,270.1,237.9,0.0,326
"Sub-bacia Madeira",1999,12,211.8,210.6,158.7,277.4,240.3,0.0,326
"Sub-bacia Madeira",2000,01,193.6,196.7,148.5,261.5,218.6,0.0,326
"Sub-bacia Madeira",2000,02,180.0,178.9,142.9,222.2,204.6,0.0,326
"Sub-bacia Madeira",2000,03,233.8,237.6,174.6,264.2,250.2,0.0,326
"Sub-bacia Madeira",2000,04,202.6,203.3,146.3,260.2,233.8,0.0,326
"Sub-bacia Madeira",2000,05,51.4,52.0,32.3,80.0,62.5,0.0,326
"Sub-bacia Madeira",2000,06,16.7,14.8,8.5,31.0,25.1,89.6,326
"Sub-bacia Madeira",2000,07,36.8,36.3,21.8,59.7,47.2,4.6,326
"Sub-bacia Madeira",2000,08,70.4,70.7,60.1,83.5,75.7,0.0,326
"Sub-bacia Madeira",2000,09,79.2,78.0,57.9,105.0,92.7,0.0,326
"Sub-bacia Madeira",2000,10,139.8,140.6,117.3,160.4,150.1,0.0,326
"Sub-bacia Madeira",2000,11,180.3,177.6,150.1,232.5,204.3,0.0,326
"Sub-bacia Madeira",2000,12,186.5,181.7,153.7,280.0,217.1,0.0,326
"Sub-bacia Madeira",2001,01,208.6,208.4,180.5,240.1,224.1,0.0,326
"Sub-bacia Madeira",2001,02,211.7,210.4,175.0,269.8,232.8,0.0,326
"Sub-bacia Madeira",2001,03,197.3,196.5,172.3,219.8,213.4,0.0,326
"Sub-bacia Madeira",2001,04,158.8,160.0,124.8,193.6,180.8,0.0,326
"Sub-bacia Madeira",2001,05,60.1,60.6,45.1,89.8,68.8,0.0,326
"Sub-bacia Madeira",2001,06,62.5,61.0,48.2,92.3,75.2,0.0,326
"Sub-bacia Madeira",2001,07,70.7,68.6,37.8,108.8,93.2,0.0,326
"Sub-bacia Madeira",2001,08,23.7,20.1,12.2,50.9,37.8,74.5,326
"Sub-bacia Madeira",2001,09,115.3,115.7,65.5,184.4,151.4,0.0,326
"Sub-bacia Madeira",2001,10,105.6,104.7,85.9,138.9,120.0,0.0,326
"Sub-bacia Madeira",2001,11,157.0,156.0,125.4,201.0,179.2,0.0,326
"Sub-bacia Madeira",2001,12,231.4,231.0,204.4,274.0,248.4,0.0,326
"Sub-bacia Madeira",2002,01,248.3,247.3,229.2,282.0,259.1,0.0,326
"Sub-bacia Madeira",2002,02,259.1,263.0,203.0,307.6,288.9,0.0,326
"Sub-bacia Madeira",2002,03,272.4,279.6,220.7,312.5,300.0,0.0,326
"Sub-bacia Madeira",2002,04,188.8,193.8,137.6,225.1,210.3,0.0,326
"Sub-bacia Madeira",2002,05,75.5,74.9,62.2,92.3,82.9,0.0,326
"Sub-bacia Madeira",2002,06,14.6,14.7,5.0,25.6,20.4,99.7,326
"Sub-bacia Madeira",2002,07,35.2,35.0,18.9,56.0,45.9,12.3,326
"Sub-bacia Madeira",2002,08,94.6,96.4,59.1,117.5,107.5,0.0,326
"Sub-bacia Madeira",2002,09,56.3,56.2,36.8,84.5,68.7,0.0,326
"Sub-bacia Madeira",2002,10,116.4,112.9,74.0,170.5,145.5,0.0,326
"Sub-bacia Madeira",2002,11,145.3,144.5,119.7,203.7,156.5,0.0,326
"Sub-bacia Madeira",2002,12,271.7,270.3,231.6,313.1,298.5,0.0,326
"Sub-bacia Madeira",2003,01,267.1,268.3,215.8,311.6,294.5,0.0,326
"Sub-bacia Madeira",2003,02,256.8,256.4,222.0,301.5,279.2,0.0,326
"Sub-bacia Madeira",2003,03,303.2,302.3,264.1,345.5,327.2,0.0,326
"Sub-bacia Madeira",2003,04,216.0,218.2,159.0,253.6,240.7,0.0,326
"Sub-bacia Madeira",2003,05,83.4,82.1,59.8,112.7,96.3,0.0,326
"Sub-bacia Madeira",2003,06,44.7,42.1,16.3,74.6,65.0,8.3,326
"Sub-bacia Madeira",2003,07,10.0,9.2,5.2,18.8,14.2,100.0,326
"Sub-bacia Madeira",2003,08,59.7,69.5,25.8,99.1,87.2,0.0,326
"Sub-bacia Madeira",2003,09,112.2,109.0,75.4,193.3,138.7,0.0,326
"Sub-bacia Madeira",2003,10,162.5,163.2,127.6,188.5,176.0,0.0,326
"Sub-bacia Madeira",2003,11,181.4,181.0,158.0,209.3,197.6,0.0,326
"Sub-bacia Madeira",2003,12,173.2,173.0,145.6,209.0,191.3,0.0,326
"Sub-bacia Madeira",2004,01,298.3,297.3,265.4,348.7,319.4,0.0,326
"Sub-bacia Madeira",2004,02,188.9,186.3,150.7,251.7,212.6,0.0,326
"Sub-bacia Madeira",2004,03,274.5,277.3,214.1,326.8,313.5,0.0,326
"Sub-bacia Madeira",2004,04,189.5,190.4,149.5,226.9,207.0,0.0,326
"Sub-bacia Madeira",2004,05,44.8,42.6,28.6,77.3,57.3,0.0,326
"Sub-bacia Madeira",2004,06,24.7,23.6,15.9,42.3,32.9,61.0,326
"Sub-bacia Madeira",2004,07,26.0,25.9,13.5,47.4,35.6,46.3,326
"Sub-bacia Madeira",2004,08,92.4,93.2,61.3,133.4,117.0,0.0,326
"Sub-bacia Madeira",2004,09,92.4,92.8,66.6,123.6,103.7,0.0,326
"Sub-bacia Madeira",2004,10,162.6,161.2,130.0,200.1,187.4,0.0,326
"Sub-bacia Madeira",2004,11,257.0,256.5,198.0,300.5,280.1,0.0,326
"Sub-bacia Madeira",2004,12,330.3,329.7,294.7,369.0,353.4,0.0,326
"Sub-bacia Madeira",2005,01,235.3,239.6,194.5,267.4,254.6,0.0,326
"Sub-bacia Madeira",2005,02,301.7,300.7,263.7,359.8,328.3,0.0,326
"Sub-bacia Madeira",2005,03,296.6,300.1,238.1,353.8,329.1,0.0,326
"Sub-bacia Madeira",2005,04,166.8,160.7,134.3,215.5,194.1,0.0,326
"Sub-bacia Madeira",2005,05,114.4,112.9,89.2,152.5,132.5,0.0,326
"Sub-bacia Madeira",2005,06,21.6,21.7,11.5,32.1,28.1,69.9,326
"Sub-bacia Madeira",2005,07,9.0,8.8,5.5,15.1,11.3,100.0,326
"Sub-bacia Madeira",2005,08,41.6,41.6,25.0,56.3,49.7,0.0,326
"Sub-bacia Madeira",2005,09,63.3,60.3,36.3,94.4,84.3,0.0,326
"Sub-bacia Madeira",2005,10,136.4,135.4,94.0,177.0,158.7,0.0,326
"Sub-bacia Madeira",2005,11,198.5,200.1,150.4,230.2,217.4,0.0,326
"Sub-bacia Madeira",2005,12,326.9,321.8,275.3,401.0,365.8,0.0,326
"Sub-bacia Madeira",2006,01,281.0,283.5,218.2,342.3,319.5,0.0,326
"Sub-bacia Madeira",2006,02,319.9,319.8,278.9,361.0,345.2,0.0,326
"Sub-bacia Madeira",2006,03,230.9,229.2,200.4,269.1,252.7,0.0,326
"Sub-bacia Madeira",2006,04,214.9,210.3,173.9,272.0,241.1,0.0,326
"Sub-bacia Madeira",2006,05,43.2,39.5,27.6,85.2,57.6,0.0,326
"Sub-bacia Madeira",2006,06,25.4,24.2,16.7,39.1,32.7,56.7,326
"Sub-bacia Madeira",2006,07,20.3,20.2,14.1,31.8,24.2,91.4,326
"Sub-bacia Madeira",2006,08,44.2,43.7,32.3,56.8,51.8,0.0,326
"Sub-bacia Madeira",2006,09,67.2,65.7,41.2,110.9,83.0,0.0,326
"Sub-bacia Madeira",2006,10,153.8,153.6,123.7,190.9,175.8,0.0,326
"Sub-bacia Madeira",2006,11,178.2,178.5,133.0,216.7,197.8,0.0,326
"Sub-bacia Madeira",2006,12,272.3,273.4,233.8,328.9,290.1,0.0,326
"Sub-bacia Madeira",2007,01,297.4,295.0,262.5,340.8,324.0,0.0,326
"Sub-bacia Madeira",2007,02,293.6,283.1,231.1,370.9,342.1,0.0,326
"Sub-bacia Madeira",2007,03,330.9,329.6,271.1,390.3,363.8,0.0,326
"Sub-bacia Madeira",2007,04,210.7,214.6,156.0,246.6,228.2,0.0,326
"Sub-bacia Madeira",2007,05,104.3,104.0,82.3,127.7,117.5,0.0,326
"Sub-bacia Madeira",2007,06,15.9,16.1,7.6,23.7,20.0,100.0,326
"Sub-bacia Madeira",2007,07,21.6,20.0,11.7,42.2,28.6,77.3,326
"Sub-bacia Madeira",2007,08,28.5,28.5,17.6,37.9,33.5,17.8,326
"Sub-bacia Madeira",2007,09,90.1,84.2,55.6,138.7,118.0,0.0,326
"Sub-bacia Madeira",2007,10,148.0,147.5,121.7,177.5,163.1,0.0,326
"Sub-bacia Madeira",2007,11,232.3,220.4,173.2,309.1,284.5,0.0,326
